ecg,ppg
0.1123,-0.61279
0.11719,-0.58716
0.12817,-0.52734
0.14282,-0.48584
0.15991,-0.44312
0.15381,-0.37109
0.13184,-0.31006
0.12451,-0.22949
0.12451,-0.13184
0.13062,-0.06348
0.11597,0.04883
0.09155,0.13306
0.06958,0.19775
0.06836,0.29663
0.06348,0.36865
0.0647,0.43335
0.03906,0.50049
0.01221,0.54077
-0.02075,0.60425
-0.05737,0.62988
-0.06226,0.67505
-0.06592,0.68848
-0.0647,0.70068
-0.06226,0.70313
-0.06714,0.71533
-0.06958,0.71899
-0.08057,0.71289
-0.09766,0.6958
-0.1123,0.6897
-0.10864,0.65796
-0.09521,0.65918
-0.06592,0.63354
-0.06592,0.61401
-0.08301,0.60425
-0.08545,0.56763
-0.09521,0.55298
-0.09888,0.5542
-0.09399,0.52002
-0.09644,0.52002
-0.08667,0.50049
-0.07324,0.51147
-0.05737,0.50293
-0.05859,0.47241
-0.0647,0.46387
-0.0708,0.45776
-0.06714,0.44556
-0.06836,0.44922
-0.0769,0.43335
-0.09399,0.43701
-0.09155,0.40161
-0.0708,0.38818
-0.05981,0.37354
-0.06958,0.38208
-0.06836,0.36865
-0.07324,0.35034
-0.06104,0.33203
-0.05493,0.30762
-0.05737,0.31006
-0.05615,0.29785
-0.06104,0.2771
-0.07446,0.27588
-0.08301,0.26245
-0.09277,0.26123
-0.08301,0.23926
-0.07568,0.24658
-0.05859,0.2356
-0.04761,0.2478
-0.04517,0.22217
-0.06226,0.22949
-0.08667,0.22583
-0.10132,0.23193
-0.1001,0.2417
-0.06592,0.21973
-0.03662,0.22339
-0.02808,0.21729
-0.03174,0.23315
-0.04395,0.20752
-0.05005,0.22339
-0.04395,0.19165
-0.04517,0.18555
-0.02441,0.18677
-0.01587,0.16479
-0.00854,0.17456
0.00854,0.1416
0.01099,0.14893
0.01953,0.12695
-0.00122,0.12329
-0.01465,0.1062
-0.01709,0.08911
-0.01709,0.05493
-0.01587,0.04028
-0.03296,0.02563
-0.04883,0.00244
-0.04028,-0.00244
-0.03906,-0.01831
-0.04028,-0.02686
-0.06348,-0.06714
-0.07324,-0.08423
-0.05737,-0.09033
-0.05249,-0.10132
-0.05737,-0.12207
-0.06836,-0.14038
-0.0769,-0.14282
-0.05249,-0.18188
-0.02441,-0.18677
0.00122,-0.19287
0.02197,-0.2002
0.08179,-0.23804
0.15381,-0.23438
0.2063,-0.24658
0.20996,-0.26001
0.14771,-0.28076
0.04395,-0.28076
-0.06226,-0.31128
-0.13306,-0.30884
-0.13794,-0.32837
-0.09521,-0.32593
-0.06226,-0.34668
-0.04028,-0.34058
-0.03784,-0.36987
-0.03418,-0.36255
-0.02808,-0.3894
-0.01221,-0.3772
-0.00244,-0.39917
0.00244,-0.40161
0.0061,-0.43335
0.01587,-0.42236
0.02197,-0.43457
0.02808,-0.45532
0.01465,-0.44556
0.01343,-0.47485
0.0061,-0.47852
0.00122,-0.47607
0.01953,-0.47485
0.04761,-0.50537
0.06714,-0.51025
0.07202,-0.50781
0.06104,-0.5249
0.06592,-0.50659
0.0708,-0.52979
0.07813,-0.5481
0.07813,-0.55298
0.07813,-0.54321
0.07446,-0.55664
0.06592,-0.53589
0.0769,-0.53955
0.08423,-0.53955
0.10132,-0.51392
0.11719,-0.48096
0.11475,-0.43579
0.12329,-0.39307
0.1062,-0.32715
0.09888,-0.26245
0.10376,-0.18433
0.11353,-0.12085
0.12207,-0.01831
0.12817,0.05615
0.13184,0.13794
0.11353,0.20996
0.08667,0.30273
0.06592,0.38208
0.03052,0.44434
0.03052,0.51636
0.03174,0.56274
0.01465,0.62134
-0.01953,0.66772
-0.05859,0.68848
-0.07935,0.72754
-0.07446,0.75195
-0.08423,0.7666
-0.1062,0.75684
-0.12817,0.75684
-0.14038,0.74585
-0.1123,0.74707
-0.10498,0.72632
-0.09155,0.72144
-0.09644,0.71899
-0.08789,0.68481
-0.0769,0.67139
-0.07446,0.67261
-0.08179,0.64575
-0.11353,0.62744
-0.12329,0.62622
-0.10742,0.60181
-0.07813,0.59814
-0.05859,0.59204
-0.07202,0.58228
-0.09155,0.5542
-0.10254,0.54321
-0.1001,0.55786
-0.08545,0.53223
-0.06592,0.53955
-0.06104,0.52002
-0.05859,0.50293
-0.0647,0.48706
-0.0708,0.49683
-0.0708,0.47363
-0.06958,0.44922
-0.05737,0.43091
-0.06592,0.43213
-0.06348,0.4126
-0.06714,0.37842
-0.06348,0.37109
-0.05005,0.33936
-0.05249,0.32104
-0.0647,0.31006
-0.07202,0.31372
-0.08057,0.29907
-0.08179,0.28198
-0.09033,0.25269
-0.08545,0.25391
-0.06714,0.23315
-0.03906,0.2417
-0.02319,0.22461
-0.03174,0.21606
-0.05981,0.21729
-0.0708,0.22583
-0.0708,0.20142
-0.06958,0.20996
-0.06592,0.19897
-0.06104,0.18555
-0.05005,0.19531
-0.04883,0.18799
-0.05737,0.16724
-0.06348,0.18066
-0.06348,0.14648
-0.06714,0.15625
-0.05249,0.12329
-0.04639,0.11108
-0.0293,0.09888
-0.01587,0.10254
-0.01709,0.08667
-0.02441,0.05005
-0.02441,0.05493
-0.01709,0.01831
0.01465,0.0061
0.0293,-0.01831
0.03174,-0.01831
0.02197,-0.05737
0.01221,-0.07446
0.02075,-0.09644
-0.00244,-0.1123
-0.01709,-0.11108
-0.0354,-0.13306
-0.04395,-0.14404
-0.06104,-0.17822
-0.07202,-0.18311
-0.06592,-0.19653
-0.04028,-0.22705
-0.0415,-0.23071
-0.05249,-0.26001
-0.06714,-0.28198
-0.08911,-0.28198
-0.07935,-0.31738
-0.08423,-0.31982
-0.05981,-0.34058
-0.0354,-0.35522
-0.01587,-0.36621
0.02075,-0.38818
0.07324,-0.39551
0.15991,-0.41138
0.22217,-0.4248
0.23315,-0.43823
0.19653,-0.45776
0.08911,-0.47241
-0.01709,-0.45776
-0.10498,-0.49438
-0.13794,-0.50415
-0.11719,-0.51025
-0.1001,-0.50049
-0.07935,-0.51025
-0.04517,-0.52124
-0.0415,-0.53711
-0.02808,-0.53467
-0.01953,-0.57007
-0.00244,-0.57129
0.01099,-0.58472
0.00977,-0.58716
0.00488,-0.58472
-0.00488,-0.5835
0.00366,-0.60059
0.00244,-0.6189
-0.00122,-0.6311
0,-0.61401
0.01465,-0.62012
0.0354,-0.63354
0.0354,-0.66162
0.04517,-0.64697
0.03418,-0.67383
0.04395,-0.68237
0.04028,-0.68115
0.05005,-0.69824
0.05127,-0.67871
0.05859,-0.6897
0.06592,-0.72021
0.06592,-0.72388
0.0708,-0.71533
0.09399,-0.71289
0.1001,-0.70068
0.10498,-0.67139
0.08789,-0.65796
0.08911,-0.63477
0.08911,-0.58228
0.11353,-0.51636
0.10986,-0.44312
0.11963,-0.39307
0.10986,-0.31982
0.1123,-0.22827
0.11963,-0.13306
0.12695,-0.05005
0.12939,0.0354
0.12085,0.11597
0.09399,0.1709
0.07202,0.25879
0.04761,0.30762
0.0415,0.37964
0.00977,0.42236
-0.01221,0.47119
-0.03418,0.50537
-0.0415,0.53589
-0.05371,0.55054
-0.0647,0.5603
-0.09277,0.56274
-0.09644,0.58228
-0.09521,0.57373
-0.08789,0.55542
-0.08179,0.55908
-0.08911,0.53711
-0.10376,0.53833
-0.11108,0.52124
-0.1123,0.50293
-0.10376,0.50049
-0.08789,0.46387
-0.08301,0.46753
-0.08667,0.44556
-0.08911,0.42236
-0.08179,0.42358
-0.07446,0.40894
-0.06714,0.39795
-0.05859,0.38696
-0.05493,0.37964
-0.05981,0.3833
-0.06714,0.36743
-0.06836,0.38452
-0.06348,0.37231
-0.06348,0.36621
-0.06348,0.33936
-0.06592,0.34424
-0.05615,0.31738
-0.05615,0.30273
-0.06348,0.30884
-0.0647,0.28198
-0.07202,0.2771
-0.06226,0.24902
-0.05127,0.23071
-0.04639,0.21729
-0.05005,0.2124
-0.05615,0.18799
-0.05371,0.17212
-0.06714,0.15503
-0.05737,0.14038
-0.06104,0.13916
-0.06592,0.12573
-0.07568,0.10986
-0.0647,0.10864
-0.02441,0.09766
-0.00488,0.1123
-0.01221,0.09277
-0.04272,0.10254
-0.06592,0.08057
-0.06714,0.06958
-0.05737,0.09277
-0.04639,0.08179
-0.04639,0.06836
-0.05859,0.0708
-0.07324,0.05249
-0.07935,0.04272
-0.06348,0.05493
-0.0415,0.02808
-0.03296,0.03784
-0.01953,0.02319
-0.01343,0.00977
-0.00488,0.0061
-0.00366,-0.00122
0.0061,-0.03418
-0.00244,-0.05493
-0.01343,-0.06592
-0.01831,-0.08423
-0.00488,-0.10254
0.01587,-0.11475
0.02686,-0.12695
0.03296,-0.15625
0.01221,-0.15015
-0.00122,-0.16968
-0.02319,-0.18433
-0.04272,-0.2002
-0.05615,-0.22705
-0.06348,-0.24292
-0.02808,-0.27344
-0.03296,-0.28809
-0.0293,-0.29541
-0.0415,-0.30762
-0.05371,-0.32104
-0.04517,-0.354
-0.05615,-0.3479
-0.06104,-0.35767
-0.05615,-0.39673
-0.03784,-0.40771
-0.03174,-0.40771
-0.02563,-0.4126
-0.00366,-0.42725
0.05249,-0.43701
0.11108,-0.4541
0.17456,-0.47729
0.19409,-0.49072
0.17578,-0.49927
0.10986,-0.50171
0.01221,-0.52124
-0.07202,-0.52246
-0.11841,-0.53101
-0.09155,-0.5249
-0.05005,-0.53833
-0.01709,-0.54443
0.00366,-0.5542
0.00854,-0.58472
0.01953,-0.58716
0.0061,-0.59692
-0.02075,-0.5957
-0.0415,-0.5896
-0.04883,-0.60425
-0.03052,-0.60791
0.01221,-0.62866
0.03906,-0.62256
0.04639,-0.62134
0.03174,-0.64575
0.03662,-0.65552
0.03906,-0.65918
0.05371,-0.66284
0.05981,-0.64575
0.05493,-0.66162
0.04761,-0.66162
0.0415,-0.6543
0.04639,-0.66284
0.06836,-0.66406
0.0708,-0.67871
0.05737,-0.67871
0.03296,-0.69946
0.04761,-0.67505
0.08423,-0.7019
0.11963,-0.70068
0.13672,-0.67505
0.14038,-0.65552
0.13184,-0.66284
0.14771,-0.60669
0.15625,-0.56641
0.15503,-0.54321
0.13916,-0.49438
0.13916,-0.40527
0.14893,-0.354
0.14648,-0.2771
0.12817,-0.20264
0.10376,-0.12329
0.06836,-0.01587
0.07446,0.0647
0.06348,0.13916
0.07568,0.2002
0.06592,0.26978
0.04517,0.33569
0.02808,0.39429
0.0061,0.44312
0.0061,0.48828
0.01587,0.53345
-0.00366,0.56152
-0.02075,0.5835
-0.04761,0.59814
-0.07324,0.60303
-0.08789,0.60303
-0.10132,0.58472
-0.10742,0.59204
-0.11108,0.57251
-0.10498,0.56763
-0.08789,0.52734
-0.0708,0.51514
-0.05737,0.49438
-0.05371,0.47363
-0.05371,0.45654
-0.06104,0.45654
-0.06836,0.41992
-0.0769,0.41504
-0.06592,0.40283
-0.06226,0.3894
-0.06836,0.37231
-0.06958,0.37109
-0.06226,0.36255
-0.06836,0.34668
-0.07568,0.3418
-0.08911,0.33691
-0.08545,0.34058
-0.08057,0.33813
-0.07446,0.31616
-0.07324,0.30029
-0.05371,0.29907
-0.05005,0.28076
-0.04272,0.27344
-0.04028,0.26245
-0.03418,0.26489
-0.03662,0.23438
-0.04639,0.21973
-0.04761,0.20508
-0.06958,0.2002
-0.06958,0.18066
-0.07568,0.17212
-0.0769,0.177
-0.06958,0.15259
-0.0708,0.16724
-0.0647,0.16235
-0.06592,0.15869
-0.07446,0.1416
-0.0647,0.15747
-0.05737,0.14771
-0.03784,0.13428
-0.0293,0.12817
-0.03296,0.13672
-0.01465,0.12695
-0.03296,0.14038
-0.04272,0.13672
-0.05981,0.11963
-0.05981,0.11353
-0.0354,0.12817
-0.03662,0.10376
-0.02563,0.10986
-0.0293,0.09033
-0.02319,0.09277
0.00122,0.09033
0.02075,0.05981
0.0354,0.05859
0.03662,0.04883
0.01465,0.02075
0.00977,0.00122
-0.00244,0.00977
0.00488,-0.01831
0.01099,-0.04272
0.00977,-0.04883
0.00732,-0.06836
-0.02808,-0.09155
-0.06592,-0.08911
-0.07568,-0.10498
-0.04028,-0.14282
-0.0061,-0.15747
0.00854,-0.1709
-0.00854,-0.1709
-0.02686,-0.20142
-0.03296,-0.20386
-0.03784,-0.23315
-0.01953,-0.23315
0.01831,-0.26001
0.01953,-0.26123
-0.0061,-0.29175
-0.03052,-0.29785
-0.0415,-0.31372
0.0293,-0.31372
0.11719,-0.31616
0.17334,-0.3479
0.18433,-0.33203
0.14526,-0.36377
0.06104,-0.354
-0.00488,-0.36987
-0.06592,-0.3772
-0.0769,-0.3833
-0.07568,-0.4187
-0.05493,-0.41992
-0.02075,-0.42114
0.00366,-0.42603
0.01343,-0.45654
-0.00977,-0.45288
-0.02319,-0.47485
-0.02197,-0.46143
-0.00732,-0.47363
0.00122,-0.49316
0.00977,-0.49316
0.01343,-0.50903
0.00366,-0.51758
-0.00854,-0.53345
-0.00122,-0.52979
0.01709,-0.54199
0.04639,-0.55176
0.06958,-0.55908
0.08423,-0.58716
0.07813,-0.57495
0.06592,-0.5835
0.0708,-0.61401
0.08545,-0.62012
0.07568,-0.62988
0.08057,-0.63354
0.07813,-0.62988
0.08301,-0.66284
0.08911,-0.6604
0.09033,-0.64453
0.11963,-0.64209
0.13428,-0.66406
0.13794,-0.62012
0.13794,-0.61768
0.12573,-0.57007
0.14771,-0.53589
0.17212,-0.48096
0.17822,-0.41382
0.17456,-0.36377
0.15503,-0.27954
0.15991,-0.22339
0.14404,-0.1355
0.11963,-0.04028
0.1001,0.0293
0.0769,0.10864
0.07568,0.19043
0.04883,0.25635
0.03906,0.32227
0.01953,0.37231
0.01465,0.41382
0.00977,0.47729
-0.00244,0.5188
0,0.54565
-0.00854,0.54688
-0.03418,0.56519
-0.05981,0.59326
-0.07568,0.59204
-0.08911,0.57739
-0.09521,0.56885
-0.09644,0.57251
-0.09888,0.54932
-0.07935,0.54077
-0.08789,0.52002
-0.09644,0.50049
-0.08301,0.49194
-0.05127,0.46875
-0.04639,0.45288
-0.04761,0.45288
-0.07202,0.42114
-0.06836,0.42725
-0.06104,0.41504
-0.05493,0.39795
-0.05859,0.37842
-0.06958,0.38696
-0.08911,0.36255
-0.09155,0.36987
-0.09644,0.36621
-0.10376,0.33813
-0.09155,0.3479
-0.0708,0.32837
-0.02319,0.32349
-0.01099,0.29419
-0.01343,0.28564
-0.04272,0.28564
-0.05737,0.25879
-0.0415,0.26611
-0.05737,0.24414
-0.05615,0.23071
-0.05493,0.20752
-0.04761,0.19287
-0.06104,0.18188
-0.08057,0.17456
-0.08423,0.16357
-0.06714,0.14771
-0.04028,0.12451
-0.03418,0.12573
-0.05005,0.11841
-0.0647,0.10986
-0.07568,0.10864
-0.0708,0.10864
-0.0415,0.08301
-0.04639,0.08789
-0.05615,0.09521
-0.07202,0.07568
-0.06592,0.08423
-0.01343,0.08789
-0.00366,0.0647
-0.02563,0.06104
-0.05249,0.05615
-0.05127,0.0708
-0.03296,0.04395
-0.04028,0.05615
-0.06592,0.03296
-0.06592,0.02808
-0.04883,0.00977
-0.03174,0.02197
-0.03784,0.00122
-0.03052,-0.01221
-0.01831,-0.04028
0.0061,-0.03906
0.04395,-0.04517
0.06226,-0.08179
0.07446,-0.07446
0.05005,-0.08911
0.00732,-0.10376
-0.03784,-0.14648
-0.04517,-0.13794
-0.03418,-0.16724
-0.03296,-0.16724
-0.04883,-0.19287
-0.0647,-0.20264
-0.06592,-0.23438
-0.04761,-0.23315
-0.01831,-0.24292
-0.01465,-0.271
-0.01221,-0.271
-0.03662,-0.30518
-0.05859,-0.30029
-0.08057,-0.32837
-0.08545,-0.32471
-0.09888,-0.35645
-0.06836,-0.34912
-0.03418,-0.36133
0.03174,-0.37964
0.11841,-0.38574
0.21118,-0.41992
0.25635,-0.41504
0.23682,-0.44312
0.14038,-0.43823
0.01099,-0.46631
-0.10864,-0.45166
-0.16724,-0.46509
-0.16113,-0.47119
-0.12085,-0.49561
-0.08179,-0.51147
-0.04883,-0.50171
-0.04272,-0.52979
-0.03296,-0.53711
-0.0354,-0.5188
-0.04028,-0.55054
-0.01587,-0.53101
0.00366,-0.54565
0.03174,-0.5481
0.03906,-0.55786
0.01099,-0.5542
0,-0.56763
-0.02563,-0.56396
-0.03052,-0.59326
-0.0061,-0.59937
0.02319,-0.59937
0.05493,-0.59082
0.06226,-0.60913
0.05859,-0.61523
0.06348,-0.59937
0.04639,-0.62988
0.06348,-0.61523
0.06958,-0.63965
0.0708,-0.625
0.0647,-0.62256
0.06714,-0.63843
0.08057,-0.63477
0.1001,-0.63477
0.09888,-0.63721
0.08423,-0.59692
0.09155,-0.59692
0.08545,-0.56396
0.1001,-0.51636
0.10376,-0.46143
0.1355,-0.39307
0.1416,-0.32471
0.13428,-0.25024
0.12939,-0.19165
0.12939,-0.10376
0.13184,-0.00122
0.10864,0.07446
0.08423,0.15991
0.06714,0.23926
0.06104,0.29663
0.04272,0.35767
0.01831,0.42114
0,0.49072
-0.02075,0.52124
-0.03296,0.5603
-0.04272,0.59692
-0.06348,0.61646
-0.06592,0.64941
-0.08057,0.65308
-0.09521,0.6665
-0.10132,0.65063
-0.1001,0.64331
-0.08545,0.65796
-0.08301,0.625
-0.09155,0.62744
-0.10254,0.5957
-0.10986,0.58716
-0.08423,0.56885
-0.08301,0.56641
-0.08789,0.53101
-0.10254,0.52979
-0.11597,0.49683
-0.10132,0.50537
-0.1001,0.46997
-0.08789,0.47729
-0.08789,0.45654
-0.08423,0.46265
-0.07446,0.45654
-0.07813,0.44922
-0.08057,0.42114
-0.08789,0.4248
-0.08301,0.4248
-0.08301,0.40649
-0.08057,0.4126
-0.06836,0.37842
-0.05615,0.37598
-0.05981,0.36255
-0.0708,0.34912
-0.09277,0.32837
-0.1001,0.32837
-0.08423,0.30029
-0.05737,0.3064
-0.06714,0.29297
-0.08057,0.27954
-0.10498,0.26123
-0.10132,0.23804
-0.09521,0.24658
-0.06714,0.23926
-0.06592,0.23315
-0.06226,0.20752
-0.0708,0.20508
-0.0708,0.20264
-0.06348,0.2124
-0.07202,0.19165
-0.09155,0.20752
-0.10742,0.20264
-0.1062,0.18921
-0.09888,0.18921
-0.08545,0.18311
-0.0647,0.18677
-0.05859,0.19043
-0.05615,0.17456
-0.0708,0.19165
-0.07324,0.18799
-0.06958,0.17456
-0.04639,0.16602
-0.03906,0.15381
-0.04272,0.14893
-0.05249,0.1355
-0.04028,0.11108
-0.02197,0.10132
0.00244,0.09644
0.01465,0.08789
0.00488,0.05615
-0.00244,0.05493
-0.01953,0.03174
-0.03052,0.00488
-0.03174,0.01221
-0.04028,-0.0293
-0.06592,-0.04272
-0.05493,-0.03662
-0.05371,-0.05737
-0.03662,-0.06836
-0.04395,-0.08545
-0.05737,-0.10986
-0.06836,-0.1355
-0.06836,-0.14282
-0.08179,-0.16235
-0.1001,-0.19287
-0.11353,-0.19287
-0.11475,-0.22339
-0.09399,-0.24048
-0.06592,-0.23682
-0.05005,-0.26978
-0.00488,-0.26123
0.05615,-0.28442
0.12329,-0.3125
0.19043,-0.32471
0.20874,-0.33936
0.19775,-0.32471
0.12085,-0.33691
-0.00244,-0.37476
-0.11963,-0.36011
-0.18066,-0.39063
-0.15747,-0.39185
-0.11475,-0.41626
-0.08667,-0.42603
-0.06836,-0.43335
-0.05127,-0.44312
-0.03052,-0.45166
-0.02808,-0.43335
-0.03418,-0.44312
-0.0415,-0.45776
-0.03784,-0.48218
-0.01587,-0.4834
-0.00366,-0.47485
-0.00366,-0.49561
-0.00122,-0.50293
-0.00854,-0.49561
0.00244,-0.51147
0.02197,-0.52612
0.0354,-0.51392
0.04761,-0.54688
0.06226,-0.53101
0.06592,-0.55542
0.05615,-0.54321
0.03662,-0.55054
0.04028,-0.56763
0.05859,-0.57129
0.06104,-0.56641
0.06104,-0.5957
0.03174,-0.58838
0.04272,-0.57739
0.05249,-0.56152
0.08057,-0.57007
0.09399,-0.52734
0.10132,-0.51147
0.11841,-0.47852
0.12695,-0.42847
0.13794,-0.35645
0.15137,-0.29541
0.15259,-0.21362
0.14648,-0.14038
0.11597,-0.02686
0.10986,0.03662
0.10864,0.12817
0.10864,0.23071
0.09399,0.30518
0.07935,0.39917
0.06836,0.48828
0.05737,0.56396
0.03296,0.61157
0.0061,0.67871
-0.00977,0.72876
-0.01099,0.7605
-0.01953,0.78735
-0.03906,0.81421
-0.04761,0.83618
-0.05005,0.85449
-0.05493,0.84961
-0.06836,0.85205
-0.08179,0.8313
-0.07324,0.8374
-0.06226,0.82886
-0.06592,0.79956
-0.07935,0.79346
-0.09644,0.7605
-0.09399,0.76294
-0.08667,0.72021
-0.09277,0.70557
-0.08301,0.70557
-0.07813,0.6897
-0.04761,0.67505
-0.0354,0.65063
-0.04272,0.65552
-0.05859,0.64453
-0.06348,0.62744
-0.05493,0.61768
-0.03906,0.60547
-0.03296,0.61768
-0.02197,0.59326
-0.04028,0.59204
-0.04517,0.59326
-0.06104,0.5603
-0.05615,0.56885
-0.04883,0.55176
-0.06592,0.52368
-0.06592,0.50415
-0.06592,0.48828
-0.05615,0.48462
-0.03662,0.45532
-0.02197,0.43213
-0.00366,0.43335
-0.01099,0.39917
-0.03418,0.39429
-0.05249,0.38452
-0.04883,0.36133
-0.05615,0.36377
-0.08423,0.33325
-0.09766,0.3418
-0.08789,0.31616
-0.04517,0.32715
-0.01831,0.30518
-0.01953,0.30396
-0.02197,0.29785
-0.02563,0.30151
-0.03784,0.28442
-0.03784,0.28564
-0.03052,0.29053
-0.03052,0.26489
-0.00854,0.28076
0,0.26245
0.0061,0.24536
0,0.25024
-0.00732,0.24536
-0.02686,0.21362
-0.02686,0.21851
-0.01343,0.19775
0.00366,0.17822
0.01343,0.1709
0.01221,0.14404
0.03296,0.13306
0.05493,0.12817
0.06592,0.1062
0.04272,0.09521
0.02319,0.05249
0.01343,0.03418
0.00122,0.02075
-0.02319,0.01953
-0.0415,0
-0.05859,-0.02319
-0.05981,-0.04639
-0.05737,-0.07813
-0.05615,-0.08301
-0.05005,-0.1123
-0.04028,-0.12573
-0.04028,-0.14404
-0.03296,-0.16479
-0.03906,-0.18066
-0.04883,-0.16968
-0.05005,-0.20996
-0.03662,-0.22339
-0.0061,-0.22339
0.02686,-0.25513
0.08057,-0.24292
0.15869,-0.25146
0.22949,-0.271
0.25391,-0.30029
0.20996,-0.28687
0.08301,-0.3186
-0.05005,-0.33325
-0.1416,-0.3418
-0.15869,-0.35034
-0.11963,-0.35645
-0.08179,-0.36499
-0.04883,-0.37476
-0.02563,-0.37598
-0.00732,-0.40649
-0.00977,-0.41626
-0.01099,-0.42358
-0.01465,-0.42725
-0.00854,-0.4187
0,-0.43091
0.00977,-0.4541
0.01709,-0.448
0.0354,-0.44678
0.04761,-0.47607
0.04395,-0.46753
0.03418,-0.4834
0.01709,-0.4895
0.03174,-0.4834
0.03906,-0.50537
0.04639,-0.51758
0.04028,-0.52124
0.03662,-0.52979
0.0354,-0.5188
0.05127,-0.53955
0.08545,-0.53223
0.10742,-0.54321
0.11597,-0.54443
0.09888,-0.56641
0.07202,-0.56519
0.07446,-0.54688
0.10132,-0.52612
0.12329,-0.50903
0.13428,-0.50537
0.12573,-0.45898
0.12207,-0.39673
0.12451,-0.35034
0.14282,-0.30273
0.16113,-0.22583
0.17212,-0.15991
0.16479,-0.07446
0.11475,0.00488
0.1062,0.09766
0.10742,0.18188
0.12695,0.27588
0.12451,0.3479
0.1001,0.4248
0.07568,0.48462
0.05859,0.55908
0.03296,0.60181
0.0061,0.66528
-0.01099,0.69702
-0.01831,0.72144
-0.03662,0.7373
-0.06836,0.74707
-0.08179,0.76904
-0.08667,0.75684
-0.07202,0.77637
-0.0708,0.7666
-0.06958,0.73486
-0.05981,0.72266
-0.04395,0.70557
-0.04883,0.69092
-0.03906,0.66772
-0.04028,0.65674
-0.04028,0.63721
-0.06104,0.60059
-0.08667,0.5957
-0.09644,0.57861
-0.08057,0.54688
-0.07324,0.54077
-0.06836,0.52002
-0.08179,0.50781
-0.08301,0.49805
-0.08179,0.50659
-0.07935,0.48584
-0.05981,0.48462
-0.04028,0.47485
-0.0061,0.45288
-0.0061,0.43579
-0.01831,0.4126
-0.06104,0.39673
-0.07446,0.39673
-0.06714,0.3833
-0.06592,0.36499
-0.07813,0.33569
-0.09155,0.32715
-0.08301,0.30762
-0.0647,0.26978
-0.05493,0.26978
-0.04028,0.25513
-0.05127,0.22095
-0.05615,0.22461
-0.05249,0.19043
-0.04272,0.19531
-0.02808,0.16846
-0.02808,0.15381
-0.02563,0.15137
-0.01587,0.16113
-0.02686,0.12817
-0.04028,0.13672
-0.06226,0.13916
-0.0647,0.12817
-0.05127,0.10986
-0.05615,0.1062
-0.06348,0.09888
-0.05981,0.1123
-0.0647,0.09766
-0.05127,0.07813
-0.03906,0.09277
-0.00854,0.06958
0,0.06958
0.00244,0.0415
-0.0061,0.04883
0.00366,0.0415
0.01343,0.01709
0.03296,-0.00977
0.01221,-0.01953
0.01221,-0.03906
0.02441,-0.04761
0.03662,-0.05005
0.03418,-0.0708
-0.00122,-0.09277
-0.03662,-0.10254
-0.07446,-0.14404
-0.08423,-0.16113
-0.06836,-0.17944
-0.03784,-0.19165
-0.02441,-0.20752
-0.0415,-0.23193
-0.05127,-0.23804
-0.05737,-0.2478
-0.05249,-0.26123
-0.05859,-0.29419
-0.07446,-0.31006
-0.09033,-0.33081
-0.09521,-0.34058
-0.07202,-0.36377
-0.02563,-0.37354
0.00854,-0.39795
0.05127,-0.39429
0.08911,-0.40771
0.14648,-0.43457
0.17456,-0.45166
0.15137,-0.44067
0.08423,-0.47852
-0.02686,-0.49072
-0.10254,-0.50171
-0.15625,-0.49561
-0.16235,-0.5127
-0.12939,-0.52612
-0.1001,-0.53955
-0.06348,-0.5481
-0.05005,-0.56152
-0.04517,-0.56519
-0.0293,-0.55664
-0.01953,-0.57495
0.00366,-0.60059
0.00366,-0.59692
-0.00488,-0.61157
-0.01343,-0.5957
-0.00366,-0.60547
0.02563,-0.63477
0.03784,-0.63843
0.01953,-0.64697
0.00244,-0.62988
0.00488,-0.63354
0.02686,-0.64575
0.05981,-0.64087
0.0647,-0.65552
0.05127,-0.6543
0.04883,-0.68359
0.06226,-0.69092
0.07935,-0.68481
0.06958,-0.68481
0.05371,-0.68726
0.04883,-0.69336
0.0647,-0.68726
0.09521,-0.69458
0.11719,-0.68604
0.13428,-0.69702
0.12451,-0.68237
0.12695,-0.63965
0.12329,-0.61279
0.12695,-0.5603
0.12817,-0.50781
0.13062,-0.45166
0.11963,-0.39795
0.12329,-0.3186
0.11597,-0.23071
0.12573,-0.16357
0.13672,-0.06836
0.12451,0.02686
0.10132,0.10132
0.06104,0.17578
0.04883,0.24902
0.04517,0.33447
0.03662,0.38818
0.01343,0.46143
-0.0061,0.49805
-0.01343,0.52734
-0.03052,0.56885
-0.04517,0.60547
-0.04883,0.60547
-0.06348,0.61279
-0.07935,0.63477
-0.08911,0.61035
-0.1001,0.62012
-0.08789,0.59692
-0.08301,0.58228
-0.0708,0.55786
-0.0769,0.53345
-0.08179,0.51025
-0.08057,0.50781
-0.0647,0.46021
-0.04639,0.45288
-0.03906,0.43945
-0.05249,0.41626
-0.0708,0.37476
-0.09399,0.36377
-0.09277,0.36011
-0.07446,0.32227
-0.04761,0.31982
-0.03052,0.3125
-0.04517,0.28442
-0.05493,0.26611
-0.05981,0.26611
-0.06226,0.23926
-0.04272,0.22461
-0.05005,0.20752
-0.05737,0.21606
-0.06836,0.19409
-0.06592,0.18311
-0.06836,0.15747
-0.06958,0.15137
-0.06348,0.12695
-0.04761,0.10254
-0.0415,0.09766
-0.03906,0.08301
-0.03784,0.06958
-0.05005,0.08423
-0.05371,0.05981
-0.06348,0.0708
-0.06226,0.04639
-0.06348,0.04639
